seller_id,join_date,seller_name,city,rating
4609,2023-10-26,Seller 4609,Lahore,4.5
4610,2024-05-09,Seller 4610,Karachi,4.5
4611,2025-04-11,Seller 4611,Faisalabad,4.3
4612,2023-10-25,Seller 4612,Faisalabad,3.8
4613,2023-01-03,Seller 4613,Karachi,4.4
4614,2025-04-12,Seller 4614,Multan,4.2
4615,2024-04-19,Seller 4615,Karachi,3.4
4616,2023-05-07,Seller 4616,Lahore,3.5
4617,2023-10-12,Seller 4617,Multan,4.0
4618,2024-07-01,Seller 4618,Islamabad,3.8
4619,2023-01-10,Seller 4619,Islamabad,4.5
4620,2024-09-17,Seller 4620,Karachi,3.2
4621,2024-06-14,Seller 4621,Multan,4.8
4622,2025-07-22,Seller 4622,Faisalabad,4.5
4623,2024-01-08,Seller 4623,Islamabad,3.1
4624,2022-12-28,Seller 4624,Islamabad,4.3
4625,2023-11-03,Seller 4625,Islamabad,3.4
4626,2024-07-17,Seller 4626,Multan,4.0
4627,2024-08-06,Seller 4627,Islamabad,4.7
4628,2025-10-15,Seller 4628,Karachi,4.8
4629,2025-09-23,Seller 4629,Islamabad,3.5
4630,2023-10-20,Seller 4630,Karachi,3.7
4631,2025-07-14,Seller 4631,Faisalabad,4.9
4632,2024-05-24,Seller 4632,Faisalabad,3.7
4633,2024-05-29,Seller 4633,Karachi,3.6
4634,2025-10-20,Seller 4634,Karachi,3.9
4635,2024-01-30,Seller 4635,Lahore,3.5
4636,2023-01-18,Seller 4636,Islamabad,3.8
4637,2023-08-24,Seller 4637,Lahore,4.8
4638,2023-04-26,Seller 4638,Islamabad,4.7
4639,2025-05-23,Seller 4639,Faisalabad,3.8
4640,2023-05-12,Seller 4640,Islamabad,3.8
4641,2024-11-20,Seller 4641,Lahore,4.7
4642,2025-06-18,Seller 4642,Lahore,3.7
4643,2024-01-19,Seller 4643,Multan,3.0
4644,2025-07-17,Seller 4644,Karachi,4.3
4645,2024-02-25,Seller 4645,Multan,3.8
4646,2024-11-11,Seller 4646,Lahore,3.6
4647,2025-04-21,Seller 4647,Faisalabad,5.0
4648,2025-12-01,Seller 4648,Multan,4.4
4649,2025-11-07,Seller 4649,Islamabad,3.4
4650,2023-07-01,Seller 4650,Karachi,3.6
4651,2023-11-10,Seller 4651,Islamabad,5.0
4652,2024-02-16,Seller 4652,Karachi,5.0
4653,2025-02-10,Seller 4653,Multan,4.6
4654,2025-03-23,Seller 4654,Karachi,4.7
4655,2025-12-02,Seller 4655,Karachi,3.7
4656,2025-06-15,Seller 4656,Lahore,3.1
4657,2025-07-27,Seller 4657,Faisalabad,3.5
4658,2024-05-02,Seller 4658,Faisalabad,4.6
4659,2023-07-24,Seller 4659,Karachi,3.8
4660,2024-02-21,Seller 4660,Lahore,4.8
4661,2025-08-24,Seller 4661,Karachi,3.6
4662,2024-02-23,Seller 4662,Islamabad,4.9
4663,2025-04-27,Seller 4663,Faisalabad,4.0
4664,2025-03-21,Seller 4664,Karachi,4.5
4665,2024-09-17,Seller 4665,Faisalabad,4.7
4666,2024-01-28,Seller 4666,Karachi,3.8
4667,2025-09-28,Seller 4667,Karachi,3.8
4668,2025-08-18,Seller 4668,Faisalabad,3.5
4669,2024-05-29,Seller 4669,Islamabad,3.2
4670,2024-03-27,Seller 4670,Islamabad,3.0
4671,2023-05-15,Seller 4671,Islamabad,4.6
4672,2025-10-26,Seller 4672,Multan,4.2
4673,2025-04-29,Seller 4673,Islamabad,4.4
4674,2023-09-24,Seller 4674,Multan,4.0
4675,2023-10-30,Seller 4675,Islamabad,4.8
4676,2024-03-18,Seller 4676,Faisalabad,3.6
4677,2024-12-21,Seller 4677,Lahore,4.0
4678,2024-07-28,Seller 4678,Faisalabad,4.8
4679,2024-10-25,Seller 4679,Lahore,3.1
4680,2024-03-15,Seller 4680,Multan,4.8
4681,2025-05-23,Seller 4681,Multan,3.5
4682,2025-11-29,Seller 4682,Islamabad,3.1
4683,2023-06-20,Seller 4683,Islamabad,4.4
4684,2024-07-31,Seller 4684,Faisalabad,4.9
4685,2024-07-30,Seller 4685,Multan,3.0
4686,2023-09-18,Seller 4686,Multan,3.9
4687,2023-06-08,Seller 4687,Multan,3.1
4688,2025-10-24,Seller 4688,Karachi,3.0
4689,2024-06-07,Seller 4689,Islamabad,4.3
4690,2024-09-20,Seller 4690,Karachi,4.7
4691,2025-06-05,Seller 4691,Faisalabad,3.2
4692,2025-06-13,Seller 4692,Lahore,4.2
4693,2023-05-25,Seller 4693,Karachi,3.9
4694,2023-10-08,Seller 4694,Lahore,3.9
4695,2024-01-16,Seller 4695,Faisalabad,4.1
4696,2022-12-08,Seller 4696,Multan,5.0
4697,2023-06-07,Seller 4697,Multan,3.6
4698,2023-11-03,Seller 4698,Multan,3.8
4699,2023-06-08,Seller 4699,Lahore,3.3
4700,2023-06-16,Seller 4700,Karachi,4.9
4701,2023-06-08,Seller 4701,Lahore,3.0
4702,2024-07-29,Seller 4702,Faisalabad,3.5
4703,2024-09-30,Seller 4703,Lahore,4.8
4704,2023-02-28,Seller 4704,Karachi,3.3
4705,2024-09-26,Seller 4705,Islamabad,4.4
4706,2025-01-23,Seller 4706,Multan,3.6
4707,2023-02-15,Seller 4707,Faisalabad,4.0
4708,2023-11-10,Seller 4708,Karachi,3.7
4709,2023-07-11,Seller 4709,Faisalabad,4.5
4710,2023-07-14,Seller 4710,Faisalabad,4.5
4711,2025-07-11,Seller 4711,Islamabad,4.3
4712,2023-11-24,Seller 4712,Islamabad,4.5
4713,2025-03-06,Seller 4713,Lahore,3.4
4714,2024-11-13,Seller 4714,Lahore,4.9
4715,2024-10-07,Seller 4715,Faisalabad,3.7
4716,2024-03-06,Seller 4716,Multan,4.4
4717,2023-07-30,Seller 4717,Islamabad,4.0
4718,2025-07-16,Seller 4718,Faisalabad,4.2
4719,2025-05-31,Seller 4719,Lahore,4.7
4720,2023-05-06,Seller 4720,Karachi,3.8
4721,2024-12-27,Seller 4721,Karachi,3.1
4722,2024-06-05,Seller 4722,Lahore,4.1
4723,2025-04-01,Seller 4723,Lahore,4.6
4724,2024-01-17,Seller 4724,Multan,4.6
4725,2022-12-11,Seller 4725,Islamabad,5.0
4726,2025-05-20,Seller 4726,Faisalabad,3.5
4727,2023-06-11,Seller 4727,Lahore,3.1
4728,2024-09-20,Seller 4728,Islamabad,3.3
4729,2025-06-29,Seller 4729,Lahore,4.9
4730,2024-01-12,Seller 4730,Lahore,3.1
4731,2025-07-16,Seller 4731,Lahore,3.5
4732,2023-07-18,Seller 4732,Karachi,4.7
4733,2024-08-31,Seller 4733,Faisalabad,4.2
4734,2025-07-05,Seller 4734,Faisalabad,3.3
4735,2023-02-19,Seller 4735,Karachi,4.6
4736,2025-08-02,Seller 4736,Islamabad,4.3
4737,2024-05-31,Seller 4737,Faisalabad,4.6
4738,2025-05-23,Seller 4738,Islamabad,4.6
4739,2023-11-09,Seller 4739,Faisalabad,3.7
4740,2023-03-16,Seller 4740,Faisalabad,4.4
4741,2024-11-20,Seller 4741,Islamabad,4.2
4742,2024-02-16,Seller 4742,Islamabad,3.6
4743,2025-07-24,Seller 4743,Karachi,4.2
4744,2024-03-05,Seller 4744,Karachi,3.3
4745,2025-02-23,Seller 4745,Multan,4.7
4746,2023-08-19,Seller 4746,Karachi,3.8
4747,2024-05-23,Seller 4747,Islamabad,3.7
4748,2024-07-09,Seller 4748,Karachi,3.2
4749,2025-10-25,Seller 4749,Multan,3.6
4750,2022-12-28,Seller 4750,Karachi,4.5
4751,2024-03-14,Seller 4751,Multan,3.7
4752,2024-03-24,Seller 4752,Islamabad,4.0
4753,2023-10-13,Seller 4753,Islamabad,3.8
4754,2025-11-13,Seller 4754,Lahore,3.1
4755,2024-06-10,Seller 4755,Multan,4.2
4756,2023-10-13,Seller 4756,Karachi,4.8
4757,2023-10-11,Seller 4757,Lahore,3.9
4758,2024-10-28,Seller 4758,Islamabad,4.5
4759,2025-03-06,Seller 4759,Faisalabad,4.8
4760,2025-07-21,Seller 4760,Lahore,4.7
4761,2023-02-27,Seller 4761,Islamabad,4.1
4762,2024-07-15,Seller 4762,Karachi,4.9
4763,2025-07-23,Seller 4763,Islamabad,4.4
4764,2023-08-21,Seller 4764,Faisalabad,3.9
4765,2024-09-08,Seller 4765,Multan,5.0
4766,2025-09-01,Seller 4766,Faisalabad,3.8
4767,2022-12-07,Seller 4767,Multan,3.6
4768,2025-08-07,Seller 4768,Islamabad,4.3
4769,2025-06-13,Seller 4769,Lahore,3.7
4770,2025-02-25,Seller 4770,Karachi,4.7
4771,2025-02-07,Seller 4771,Multan,4.0
4772,2025-03-29,Seller 4772,Karachi,3.5
4773,2025-09-20,Seller 4773,Lahore,4.6
4774,2023-08-29,Seller 4774,Karachi,3.0
4775,2025-10-17,Seller 4775,Islamabad,3.5
4776,2023-05-04,Seller 4776,Islamabad,3.3
4777,2024-12-11,Seller 4777,Islamabad,3.3
4778,2024-09-16,Seller 4778,Faisalabad,4.9
4779,2023-01-25,Seller 4779,Faisalabad,3.2
4780,2023-12-22,Seller 4780,Islamabad,4.8
4781,2024-09-24,Seller 4781,Islamabad,3.1
4782,2023-11-10,Seller 4782,Lahore,3.1
4783,2024-02-17,Seller 4783,Lahore,3.5
4784,2024-09-03,Seller 4784,Islamabad,3.8
4785,2024-09-16,Seller 4785,Karachi,4.8
4786,2023-04-22,Seller 4786,Islamabad,4.9
4787,2024-07-07,Seller 4787,Islamabad,3.4
4788,2025-06-26,Seller 4788,Islamabad,3.4
4789,2024-05-20,Seller 4789,Islamabad,4.5
4790,2024-11-18,Seller 4790,Faisalabad,3.2
4791,2023-09-14,Seller 4791,Lahore,3.7
4792,2023-05-16,Seller 4792,Islamabad,4.0
4793,2023-04-20,Seller 4793,Lahore,4.9
4794,2025-10-18,Seller 4794,Lahore,3.9
4795,2025-04-30,Seller 4795,Faisalabad,4.1
4796,2024-05-21,Seller 4796,Multan,4.7
4797,2025-03-22,Seller 4797,Multan,4.4
4798,2023-07-12,Seller 4798,Karachi,3.0
4799,2024-03-17,Seller 4799,Karachi,3.0
4800,2023-04-15,Seller 4800,Karachi,3.9
4801,2025-06-07,Seller 4801,Multan,4.4
4802,2025-03-08,Seller 4802,Multan,3.3
4803,2024-09-08,Seller 4803,Lahore,4.6
4804,2024-03-07,Seller 4804,Islamabad,3.7
4805,2024-10-22,Seller 4805,Islamabad,3.9
4806,2024-11-24,Seller 4806,Multan,3.6
4807,2024-04-18,Seller 4807,Faisalabad,4.6
4808,2024-10-07,Seller 4808,Lahore,4.8
4809,2024-07-10,Seller 4809,Islamabad,3.5
4810,2024-08-24,Seller 4810,Faisalabad,3.9
4811,2025-05-04,Seller 4811,Faisalabad,4.6
4812,2023-02-19,Seller 4812,Faisalabad,4.5
4813,2023-04-23,Seller 4813,Lahore,4.0
4814,2025-08-10,Seller 4814,Multan,4.9
4815,2024-06-11,Seller 4815,Karachi,4.1
4816,2023-07-02,Seller 4816,Multan,3.2
4817,2025-06-16,Seller 4817,Lahore,3.7
4818,2023-02-05,Seller 4818,Multan,3.5
4819,2023-07-19,Seller 4819,Multan,4.2
4820,2024-07-22,Seller 4820,Lahore,3.4
4821,2025-08-29,Seller 4821,Islamabad,4.5
4822,2023-05-02,Seller 4822,Multan,4.4
4823,2022-12-16,Seller 4823,Faisalabad,4.1
4824,2023-07-16,Seller 4824,Karachi,4.8
4825,2025-04-27,Seller 4825,Multan,3.1
4826,2024-11-09,Seller 4826,Faisalabad,3.2
4827,2023-05-05,Seller 4827,Faisalabad,4.2
4828,2025-06-12,Seller 4828,Karachi,3.8
4829,2024-08-15,Seller 4829,Faisalabad,3.4
4830,2025-02-02,Seller 4830,Karachi,3.4
4831,2024-09-27,Seller 4831,Karachi,4.9
4832,2025-05-17,Seller 4832,Islamabad,4.3
4833,2023-12-06,Seller 4833,Lahore,3.2
4834,2023-05-28,Seller 4834,Multan,3.8
4835,2024-06-20,Seller 4835,Multan,3.2
4836,2024-07-13,Seller 4836,Karachi,5.0
4837,2025-09-20,Seller 4837,Islamabad,4.8
4838,2023-10-25,Seller 4838,Multan,3.4
4839,2023-06-12,Seller 4839,Islamabad,4.1
4840,2025-06-12,Seller 4840,Lahore,4.7
4841,2023-04-15,Seller 4841,Multan,5.0
4842,2025-10-07,Seller 4842,Karachi,4.2
4843,2023-04-24,Seller 4843,Karachi,4.7
4844,2023-05-27,Seller 4844,Multan,4.1
4845,2025-10-25,Seller 4845,Faisalabad,3.3
4846,2024-11-13,Seller 4846,Lahore,4.1
4847,2023-07-01,Seller 4847,Karachi,4.5
4848,2024-12-12,Seller 4848,Lahore,3.2
4849,2023-07-18,Seller 4849,Multan,4.2
4850,2024-07-21,Seller 4850,Karachi,3.5
4851,2023-05-29,Seller 4851,Lahore,4.7
4852,2023-04-23,Seller 4852,Lahore,4.8
4853,2025-02-14,Seller 4853,Multan,3.0
4854,2025-01-17,Seller 4854,Karachi,3.6
4855,2025-03-07,Seller 4855,Karachi,4.2
4856,2025-10-03,Seller 4856,Karachi,3.1
4857,2023-10-20,Seller 4857,Faisalabad,4.6
4858,2024-03-01,Seller 4858,Karachi,3.1
4859,2025-05-26,Seller 4859,Multan,4.2
4860,2024-09-24,Seller 4860,Islamabad,3.5
4861,2024-08-29,Seller 4861,Faisalabad,4.3
4862,2025-01-06,Seller 4862,Karachi,3.2
4863,2023-07-14,Seller 4863,Karachi,3.5
4864,2025-11-07,Seller 4864,Multan,4.1
4865,2025-08-01,Seller 4865,Faisalabad,4.5
4866,2024-02-22,Seller 4866,Karachi,4.4
4867,2023-04-07,Seller 4867,Multan,3.4
4868,2024-10-18,Seller 4868,Multan,4.8
4869,2024-06-23,Seller 4869,Islamabad,3.2
4870,2023-01-14,Seller 4870,Lahore,3.8
4871,2023-05-02,Seller 4871,Faisalabad,4.9
4872,2023-10-22,Seller 4872,Multan,3.0
4873,2023-05-01,Seller 4873,Lahore,3.7
4874,2024-06-22,Seller 4874,Faisalabad,3.0
4875,2023-10-28,Seller 4875,Lahore,4.6
4876,2024-02-28,Seller 4876,Karachi,4.5
4877,2024-04-21,Seller 4877,Faisalabad,3.3
4878,2023-06-05,Seller 4878,Islamabad,4.4
4879,2025-04-10,Seller 4879,Karachi,4.7
4880,2025-05-22,Seller 4880,Karachi,3.7
4881,2025-07-04,Seller 4881,Multan,4.9
4882,2025-05-12,Seller 4882,Faisalabad,4.7
4883,2024-04-13,Seller 4883,Karachi,4.3
4884,2023-05-23,Seller 4884,Karachi,4.8
4885,2024-08-30,Seller 4885,Karachi,3.4
4886,2024-06-17,Seller 4886,Faisalabad,3.8
4887,2025-07-11,Seller 4887,Multan,3.4
4888,2024-03-02,Seller 4888,Islamabad,3.7
4889,2025-03-14,Seller 4889,Lahore,4.0
4890,2024-12-28,Seller 4890,Lahore,3.1
4891,2024-07-27,Seller 4891,Faisalabad,3.2
4892,2023-10-15,Seller 4892,Lahore,3.7
4893,2023-09-04,Seller 4893,Islamabad,3.5
4894,2024-02-24,Seller 4894,Multan,4.6
4895,2024-02-25,Seller 4895,Multan,3.3
4896,2024-06-19,Seller 4896,Islamabad,3.9
4897,2024-01-23,Seller 4897,Karachi,3.4
4898,2023-04-19,Seller 4898,Multan,4.0
4899,2024-05-31,Seller 4899,Islamabad,4.1
4900,2024-03-01,Seller 4900,Karachi,4.4
4901,2025-08-21,Seller 4901,Karachi,4.3
4902,2023-01-02,Seller 4902,Lahore,3.4
4903,2025-08-30,Seller 4903,Faisalabad,4.1
4904,2023-06-19,Seller 4904,Karachi,3.4
4905,2024-04-23,Seller 4905,Karachi,3.8
4906,2025-05-26,Seller 4906,Multan,3.8
4907,2023-09-06,Seller 4907,Multan,3.4
4908,2024-07-25,Seller 4908,Islamabad,4.3
4909,2025-07-20,Seller 4909,Lahore,3.2
4910,2025-11-29,Seller 4910,Lahore,4.0
4911,2025-07-19,Seller 4911,Multan,4.8
4912,2024-12-10,Seller 4912,Faisalabad,5.0
4913,2023-04-04,Seller 4913,Lahore,4.7
4914,2024-11-09,Seller 4914,Multan,4.5
4915,2023-06-07,Seller 4915,Faisalabad,4.8
4916,2025-10-11,Seller 4916,Multan,4.3
4917,2024-09-21,Seller 4917,Faisalabad,4.8
4918,2024-04-10,Seller 4918,Multan,4.6
4919,2023-12-07,Seller 4919,Lahore,4.9
4920,2024-08-12,Seller 4920,Islamabad,4.8
4921,2023-05-07,Seller 4921,Islamabad,4.7
4922,2023-01-06,Seller 4922,Faisalabad,5.0
4923,2024-08-11,Seller 4923,Islamabad,3.4
4924,2024-11-13,Seller 4924,Faisalabad,4.6
4925,2023-08-14,Seller 4925,Lahore,4.9
4926,2025-05-05,Seller 4926,Islamabad,3.3
4927,2023-07-26,Seller 4927,Faisalabad,3.3
4928,2024-02-06,Seller 4928,Lahore,3.4
4929,2023-11-02,Seller 4929,Karachi,3.9
4930,2024-07-11,Seller 4930,Faisalabad,3.0
4931,2025-04-17,Seller 4931,Lahore,3.5
4932,2024-07-20,Seller 4932,Karachi,4.6
4933,2024-10-29,Seller 4933,Faisalabad,3.8
4934,2025-09-01,Seller 4934,Faisalabad,3.7
4935,2023-03-26,Seller 4935,Islamabad,4.3
4936,2024-12-08,Seller 4936,Islamabad,3.1
4937,2024-06-17,Seller 4937,Islamabad,4.1
4938,2023-02-20,Seller 4938,Karachi,4.2
4939,2023-12-16,Seller 4939,Faisalabad,3.8
4940,2025-04-30,Seller 4940,Multan,3.2
4941,2023-09-10,Seller 4941,Islamabad,4.7
4942,2024-06-12,Seller 4942,Lahore,3.6
4943,2023-01-21,Seller 4943,Multan,4.8
4944,2025-02-27,Seller 4944,Islamabad,3.7
4945,2023-06-13,Seller 4945,Islamabad,3.8
4946,2025-05-01,Seller 4946,Lahore,3.3
4947,2023-10-17,Seller 4947,Multan,4.9
4948,2023-06-08,Seller 4948,Faisalabad,4.7
4949,2024-04-06,Seller 4949,Multan,3.3
4950,2024-07-03,Seller 4950,Faisalabad,3.2
4951,2024-07-28,Seller 4951,Faisalabad,3.2
4952,2023-08-06,Seller 4952,Islamabad,4.6
4953,2024-09-08,Seller 4953,Islamabad,3.9
4954,2023-09-05,Seller 4954,Faisalabad,4.5
4955,2023-08-12,Seller 4955,Lahore,3.3
4956,2023-04-28,Seller 4956,Karachi,3.3
4957,2023-10-05,Seller 4957,Faisalabad,3.2
4958,2023-04-05,Seller 4958,Faisalabad,3.6
4959,2025-03-30,Seller 4959,Islamabad,4.9
4960,2025-01-19,Seller 4960,Multan,4.1
4961,2025-05-01,Seller 4961,Faisalabad,3.5
4962,2023-05-09,Seller 4962,Islamabad,4.1
4963,2024-05-29,Seller 4963,Faisalabad,3.9
4964,2025-02-11,Seller 4964,Lahore,3.7
4965,2025-08-31,Seller 4965,Lahore,4.9
4966,2023-08-08,Seller 4966,Faisalabad,4.3
4967,2025-08-16,Seller 4967,Lahore,3.3
4968,2025-03-13,Seller 4968,Multan,4.9
4969,2024-04-04,Seller 4969,Islamabad,4.6
4970,2025-02-08,Seller 4970,Faisalabad,4.0
4971,2025-06-02,Seller 4971,Multan,4.6
4972,2024-07-03,Seller 4972,Karachi,3.5
4973,2023-03-11,Seller 4973,Karachi,4.4
4974,2022-12-30,Seller 4974,Faisalabad,3.5
4975,2023-04-02,Seller 4975,Karachi,4.7
4976,2024-09-29,Seller 4976,Faisalabad,4.3
4977,2025-09-23,Seller 4977,Lahore,3.6
4978,2023-01-31,Seller 4978,Faisalabad,4.1
4979,2024-09-10,Seller 4979,Lahore,4.7
4980,2025-10-29,Seller 4980,Karachi,4.1
4981,2023-11-14,Seller 4981,Faisalabad,4.4
4982,2023-01-21,Seller 4982,Lahore,3.4
4983,2023-09-16,Seller 4983,Lahore,5.0
4984,2023-09-22,Seller 4984,Karachi,3.5
4985,2024-06-18,Seller 4985,Faisalabad,4.5
4986,2023-11-12,Seller 4986,Islamabad,4.6
4987,2023-08-13,Seller 4987,Karachi,4.8
4988,2023-05-25,Seller 4988,Islamabad,4.4
4989,2023-10-31,Seller 4989,Faisalabad,4.5
4990,2025-07-07,Seller 4990,Karachi,4.2
4991,2023-01-30,Seller 4991,Karachi,3.5
4992,2025-04-10,Seller 4992,Lahore,3.3
4993,2025-06-09,Seller 4993,Multan,4.5
4994,2025-04-07,Seller 4994,Lahore,3.8
4995,2024-07-26,Seller 4995,Karachi,5.0
4996,2024-05-30,Seller 4996,Islamabad,4.6
4997,2023-04-09,Seller 4997,Karachi,3.8
4998,2023-12-30,Seller 4998,Multan,4.8
4999,2024-06-25,Seller 4999,Lahore,3.4
5000,2024-03-03,Seller 5000,Faisalabad,3.9
5001,2025-01-03,Seller 5001,Islamabad,3.1
5002,2025-06-10,Seller 5002,Faisalabad,3.4
5003,2023-12-23,Seller 5003,Islamabad,3.7
5004,2024-09-24,Seller 5004,Multan,3.6
5005,2023-12-09,Seller 5005,Karachi,4.5
5006,2025-01-18,Seller 5006,Faisalabad,4.2
5007,2023-01-16,Seller 5007,Lahore,3.7
5008,2024-06-20,Seller 5008,Multan,3.1
5009,2025-03-01,Seller 5009,Islamabad,3.7
5010,2023-12-24,Seller 5010,Multan,4.4
5011,2024-08-30,Seller 5011,Multan,3.8
5012,2024-04-10,Seller 5012,Faisalabad,4.7
5013,2023-07-07,Seller 5013,Lahore,4.5
5014,2024-05-01,Seller 5014,Faisalabad,3.5
5015,2025-05-06,Seller 5015,Multan,4.1
5016,2025-06-20,Seller 5016,Lahore,3.1
5017,2023-08-07,Seller 5017,Faisalabad,4.2
5018,2024-02-23,Seller 5018,Islamabad,4.3
5019,2024-10-12,Seller 5019,Karachi,4.0
5020,2023-10-30,Seller 5020,Multan,4.6
5021,2024-09-30,Seller 5021,Faisalabad,3.6
5022,2024-02-11,Seller 5022,Karachi,4.8
5023,2024-06-09,Seller 5023,Karachi,3.6
5024,2024-11-09,Seller 5024,Faisalabad,4.2
5025,2024-12-02,Seller 5025,Islamabad,3.2
5026,2025-03-01,Seller 5026,Islamabad,3.0
5027,2024-12-30,Seller 5027,Islamabad,3.4
5028,2025-08-01,Seller 5028,Lahore,3.7
5029,2023-09-12,Seller 5029,Multan,4.1
5030,2024-03-13,Seller 5030,Islamabad,4.7
5031,2025-07-04,Seller 5031,Lahore,5.0
5032,2023-08-29,Seller 5032,Lahore,3.7
5033,2025-10-06,Seller 5033,Lahore,3.6
5034,2023-12-26,Seller 5034,Karachi,4.6
5035,2025-09-05,Seller 5035,Lahore,4.6
5036,2023-12-11,Seller 5036,Faisalabad,3.4
5037,2024-12-29,Seller 5037,Faisalabad,4.9
5038,2025-05-03,Seller 5038,Faisalabad,3.8
5039,2023-11-25,Seller 5039,Multan,4.8
5040,2023-05-10,Seller 5040,Multan,3.4
5041,2025-05-25,Seller 5041,Lahore,4.7
5042,2025-04-03,Seller 5042,Faisalabad,3.3
5043,2024-11-24,Seller 5043,Multan,3.8
5044,2023-09-03,Seller 5044,Islamabad,4.3
5045,2025-02-16,Seller 5045,Multan,4.0
5046,2023-11-24,Seller 5046,Lahore,3.0
5047,2025-06-13,Seller 5047,Faisalabad,3.5
5048,2025-01-08,Seller 5048,Karachi,3.8
5049,2025-08-19,Seller 5049,Islamabad,3.8
5050,2025-04-09,Seller 5050,Multan,3.5
5051,2025-03-20,Seller 5051,Karachi,4.3
5052,2023-10-04,Seller 5052,Faisalabad,3.3
5053,2024-09-11,Seller 5053,Lahore,3.5
5054,2024-12-19,Seller 5054,Lahore,4.0
5055,2023-08-28,Seller 5055,Lahore,3.4
5056,2024-05-21,Seller 5056,Islamabad,4.1
5057,2022-12-23,Seller 5057,Multan,4.2
5058,2023-02-22,Seller 5058,Karachi,4.4
5059,2025-04-08,Seller 5059,Islamabad,3.2
5060,2024-08-30,Seller 5060,Multan,3.1
5061,2023-01-01,Seller 5061,Karachi,4.1
5062,2025-09-17,Seller 5062,Lahore,3.3
5063,2022-12-29,Seller 5063,Lahore,4.5
5064,2023-03-10,Seller 5064,Faisalabad,4.9
5065,2024-07-01,Seller 5065,Islamabad,4.2
5066,2023-05-24,Seller 5066,Multan,4.4
5067,2024-02-24,Seller 5067,Lahore,3.1
5068,2025-07-17,Seller 5068,Faisalabad,4.7
5069,2023-12-05,Seller 5069,Islamabad,3.9
5070,2023-09-27,Seller 5070,Multan,3.3
5071,2025-03-22,Seller 5071,Islamabad,3.1
5072,2024-09-16,Seller 5072,Lahore,3.2
5073,2025-09-23,Seller 5073,Islamabad,4.1
5074,2025-03-30,Seller 5074,Karachi,3.1
5075,2025-06-17,Seller 5075,Faisalabad,3.5
5076,2025-03-02,Seller 5076,Faisalabad,4.4
5077,2024-01-13,Seller 5077,Lahore,3.2
5078,2025-06-19,Seller 5078,Karachi,3.1
5079,2024-07-16,Seller 5079,Karachi,3.5
5080,2023-10-21,Seller 5080,Faisalabad,3.3
5081,2023-03-11,Seller 5081,Islamabad,3.2
5082,2023-07-18,Seller 5082,Multan,4.7
5083,2024-02-04,Seller 5083,Islamabad,4.8
5084,2022-12-25,Seller 5084,Islamabad,3.7
5085,2024-01-22,Seller 5085,Islamabad,3.7
5086,2023-10-31,Seller 5086,Islamabad,3.2
5087,2025-08-20,Seller 5087,Multan,4.1
5088,2025-03-05,Seller 5088,Lahore,4.7
5089,2025-02-05,Seller 5089,Faisalabad,3.0
5090,2024-02-03,Seller 5090,Multan,3.9
5091,2025-09-26,Seller 5091,Lahore,5.0
5092,2025-07-23,Seller 5092,Lahore,4.3
5093,2024-04-30,Seller 5093,Faisalabad,4.3
5094,2023-06-23,Seller 5094,Faisalabad,3.1
5095,2023-04-21,Seller 5095,Karachi,4.2
5096,2025-07-25,Seller 5096,Islamabad,3.7
5097,2023-12-29,Seller 5097,Lahore,3.9
5098,2024-09-10,Seller 5098,Islamabad,4.8
5099,2023-10-03,Seller 5099,Multan,3.1
5100,2024-12-08,Seller 5100,Islamabad,4.8
5101,2023-09-21,Seller 5101,Karachi,3.4
5102,2024-03-05,Seller 5102,Faisalabad,3.7
5103,2023-06-07,Seller 5103,Islamabad,3.6
5104,2023-03-02,Seller 5104,Islamabad,3.8
5105,2025-02-03,Seller 5105,Lahore,4.0
5106,2023-08-27,Seller 5106,Faisalabad,4.9
5107,2023-12-10,Seller 5107,Karachi,4.6
5108,2023-02-07,Seller 5108,Faisalabad,3.1
5109,2024-12-20,Seller 5109,Karachi,4.6
5110,2024-07-23,Seller 5110,Islamabad,4.4
5111,2025-11-23,Seller 5111,Lahore,4.6
5112,2025-02-23,Seller 5112,Islamabad,3.2
5113,2024-12-09,Seller 5113,Lahore,3.9
5114,2025-01-10,Seller 5114,Islamabad,3.8
5115,2023-09-17,Seller 5115,Islamabad,3.1
5116,2025-02-01,Seller 5116,Faisalabad,3.9
5117,2025-01-29,Seller 5117,Faisalabad,3.8
5118,2023-05-12,Seller 5118,Islamabad,3.4
5119,2023-10-22,Seller 5119,Multan,4.8
5120,2023-06-08,Seller 5120,Lahore,3.7
5121,2023-12-20,Seller 5121,Lahore,3.2
5122,2024-04-27,Seller 5122,Multan,3.5
5123,2024-05-05,Seller 5123,Islamabad,3.2
5124,2025-04-03,Seller 5124,Islamabad,3.9
5125,2024-07-15,Seller 5125,Faisalabad,4.1
5126,2024-10-26,Seller 5126,Islamabad,3.9
5127,2024-02-25,Seller 5127,Karachi,3.6
5128,2024-06-01,Seller 5128,Faisalabad,3.7
5129,2024-09-26,Seller 5129,Karachi,4.7
5130,2024-01-12,Seller 5130,Karachi,3.5
5131,2025-11-14,Seller 5131,Islamabad,3.6
5132,2024-03-25,Seller 5132,Islamabad,3.4
5133,2025-01-07,Seller 5133,Faisalabad,3.7
5134,2022-12-07,Seller 5134,Karachi,4.7
5135,2023-08-24,Seller 5135,Multan,3.2
5136,2024-09-14,Seller 5136,Karachi,4.0
