order_item_id,order_id,product_id,quantity,price
12818,16025,39628,1,8629.71
12819,164323,34670,3,159294.78
12820,114609,3098,2,19626.63
12821,140234,8444,2,14643.01
12822,119602,17792,4,169390.49
12823,161453,24127,5,114321.82
12824,149259,33920,4,197802.78
12825,148208,11101,3,72320.05
12826,3201,9699,3,160492.84
12827,17952,6517,2,95178.56
12828,190815,32934,1,81927.86
12829,86081,40661,4,148167.71
12830,6425,48981,5,166730.36
12831,122357,18157,2,198240.65
12832,30327,6195,5,197178.99
12833,144798,9537,2,99392.32
12834,120450,33515,3,152175.03
12835,27148,42565,3,50590.85
12836,14085,30586,5,37067.38
12837,117316,35902,2,24199.18
12838,55792,35535,5,14697.98
12839,109672,27940,3,95600.18
12840,44191,40570,5,77238.16
12841,126359,27879,5,67481.01
12842,184808,37181,5,115628.23
12843,153489,29195,3,199848.72
12844,119526,33243,3,44972.03
12845,63436,1993,5,84773.04
12846,139683,34280,1,32297.36
12847,127615,2093,1,37723.16
12848,186351,15416,2,89789.65
12849,18359,22330,1,75420.9
12850,63351,34215,5,153051.29
12851,194305,40473,2,25142.02
12852,41215,13269,2,53230.92
12853,19788,40991,4,116482.05
12854,120542,3118,5,122821.87
12855,170797,36871,3,13284.83
12856,120590,14911,1,26447.99
12857,82425,3911,5,181661.65
12858,44481,15541,4,42356.16
12859,158918,18185,4,76629.63
12860,36169,9621,3,150797.9
12861,124625,4848,1,95479.95
12862,155476,14041,2,173900.49
12863,28181,23068,1,4643.36
12864,99757,5448,1,190566.41
12865,167662,7933,5,22052.5
12866,198200,27725,2,116741.4
12867,15792,29390,2,97757.36
12868,173088,17819,2,192801.57
12869,18832,44863,1,81637.28
12870,149782,8466,1,93806.28
12871,114996,30564,2,176708.63
12872,156815,3057,5,357.54
12873,175507,982,2,14629.57
12874,79607,39003,5,16996.69
12875,47898,28961,3,44190.9
12876,186903,35487,5,78776.32
12877,104571,47308,3,72231.8
12878,144050,7847,2,98947.93
12879,62322,20492,1,89562.48
12880,71791,29312,1,45620.66
12881,186960,176,2,16380.05
12882,87431,31527,3,138368.11
12883,135268,13427,2,173858.9
12884,124858,41122,3,25496.07
12885,1618,25282,4,40360.05
12886,92960,11012,5,113281.68
12887,87442,22753,1,67866.61
12888,117165,21344,1,69840.61
12889,59128,45473,5,92938.6
12890,26898,22555,1,60428.22
12891,154597,33924,4,108743.75
12892,168138,7920,5,93816.74
12893,48860,31386,3,104961.22
12894,163520,6201,3,141039.04
12895,197559,14463,3,195761.56
12896,73557,25442,5,64838.45
12897,116472,39885,1,197925.88
12898,129536,15599,5,146315.51
12899,142299,8389,4,41477.48
12900,181201,33286,4,62255.37
12901,39167,19252,3,48350.13
12902,162176,8384,1,27725.79
12903,67854,34539,2,199412.23
12904,69467,8276,5,90035.66
12905,43180,8076,4,100847.01
12906,189493,8409,3,177839.07
12907,95920,38452,4,51020.85
12908,124498,12786,3,97783.47
12909,11308,6925,4,55765.14
12910,127946,6838,4,139506.72
12911,78084,22175,1,158495.83
12912,51863,27392,2,105633.98
12913,106249,5179,1,198210.54
12914,160948,27451,4,193538.2
12915,143353,36538,5,114261.81
12916,35407,39558,1,84336.98
12917,123484,49240,1,43686.14
12918,91599,24431,5,30254.54
12919,62835,47735,4,115243.83
12920,156829,25673,1,82673.53
12921,54633,13888,5,20279.71
12922,76829,23431,4,196877.91
12923,181600,10561,5,104921.43
12924,84120,41562,1,189476.25
12925,8527,20580,5,120745.35
12926,123105,6439,4,33759.07
12927,78660,16541,4,88046.5
12928,40690,28834,4,181225.43
12929,38965,21777,4,12746.37
12930,135589,23531,1,64500.12
12931,91663,47121,5,197012.58
12932,22937,11769,5,39104.22
12933,147905,42230,5,165290.45
12934,96408,32410,2,89491.45
12935,71000,14086,4,74816.63
12936,138842,11769,3,181894.35
12937,95902,42919,2,42029.76
12938,42601,6982,3,192822.22
12939,1719,44319,1,154761.52
12940,122697,45896,5,68012.03
12941,10801,27458,4,196724.31
12942,160573,17901,4,94083.16
12943,46287,21959,4,81602.48
12944,57268,36974,5,150242.56
12945,3205,42182,1,74658.24
12946,136018,17776,4,169733.35
12947,88252,1086,5,171452.82
12948,8128,23300,5,140259.56
12949,19585,39932,4,95545.78
12950,169068,47380,3,40976.85
12951,12445,2715,4,36676.25
12952,104124,36767,4,120293.47
12953,119647,35986,4,59311.41
12954,97373,25502,1,106159.77
12955,185779,46637,1,47342.44
12956,75860,21820,3,69466.42
12957,109495,34448,3,28083.24
12958,72086,24273,4,39403.57
12959,122744,17589,4,171700.37
12960,53143,38568,1,83366.67
12961,126977,16019,2,38608.72
12962,91091,7521,4,16722.34
12963,183611,11933,2,21955.25
12964,159126,26234,1,12269.76
12965,183001,8529,2,184080.55
12966,121056,226,4,161780.5
12967,173133,23564,1,128769.67
12968,179725,32291,5,7289.88
12969,1701,23972,2,133155.04
12970,95955,28866,1,94044.04
12971,158640,35533,1,1788.54
12972,40402,14200,2,198768.04
12973,187043,8421,4,12033.71
12974,87598,15752,3,16434.49
12975,73414,2704,2,39653.07
12976,114135,41026,3,27380.08
12977,14255,32626,3,64918.8
12978,41353,39894,3,16048.66
12979,142737,30040,3,25597.28
12980,74293,27225,3,194014.92
12981,43559,230,3,24583.59
12982,86979,29307,4,39913.92
12983,101700,17430,3,132816.25
12984,34167,25387,2,108069.81
12985,34556,16210,3,20793.44
12986,58436,44227,5,120373.76
12987,164772,45395,1,135740.91
12988,77038,30794,2,29433.56
12989,81770,20842,3,33856.1
12990,94007,5671,3,78582.49
12991,76638,30868,1,23339.37
12992,20871,24822,1,147370.7
12993,69957,33824,3,10990.61
12994,2579,42471,2,192313.19
12995,39896,27448,2,38910.68
12996,151065,27660,1,3642.49
12997,13152,43410,5,97796.42
12998,82713,23359,3,177901.96
12999,109335,2855,3,95830.8
13000,22063,3915,5,114649.18
13001,167889,12029,5,17721.15
13002,160361,32018,3,58050.86
13003,185144,154,3,99114.77
13004,169810,28617,2,12037.63
13005,62627,25668,3,157137.19
13006,28974,18947,2,65801.02
13007,141257,29562,4,182987.0
13008,66490,27567,5,90904.34
13009,123020,17447,1,68340.07
13010,172540,545,4,40080.1
13011,34028,31199,5,13309.87
13012,133776,4100,2,46141.8
13013,4707,26903,2,169557.16
13014,144039,3301,5,189894.98
13015,74862,1971,3,14219.26
13016,148727,42661,2,192592.75
13017,115031,36215,5,65871.9
13018,125076,17162,5,193611.27
13019,93504,38921,1,166332.48
13020,161502,4677,5,177842.11
13021,60590,31865,4,40467.58
13022,60657,22957,2,191205.49
13023,108633,33730,1,60762.29
13024,24560,29281,1,42285.55
13025,86756,17580,4,98886.79
13026,11206,33644,3,19526.08
13027,110274,19820,5,199302.87
13028,192410,17281,5,146396.94
13029,2028,15524,2,14162.64
13030,92305,37012,4,13698.69
13031,168549,49013,3,150009.09
13032,71183,17656,3,61663.17
13033,94670,10311,5,36716.77
13034,66440,12133,1,189501.46
13035,62502,34569,1,184292.31
13036,28956,13571,3,66119.64
13037,54428,39888,1,74532.02
13038,80397,7657,1,84595.19
13039,10464,29482,1,112698.12
13040,8564,11988,3,133431.82
13041,45629,44764,4,23551.85
13042,148226,2137,4,179228.05
13043,129033,7814,3,114104.79
13044,142453,18012,3,59492.04
13045,92110,31078,2,138773.06
13046,64138,11557,5,135225.63
13047,73606,19909,2,163384.5
13048,108238,37291,5,21716.0
13049,47227,32046,2,150616.09
13050,181168,38218,4,84399.86
13051,111314,27354,5,156868.81
13052,136173,2068,2,136837.33
13053,185192,19777,5,193874.93
13054,3188,48592,3,162374.68
13055,176753,19970,3,31373.52
13056,142147,36929,5,27278.12
13057,107451,21105,2,66869.38
13058,181014,40003,1,186987.74
13059,126287,13885,3,122888.35
13060,2219,13690,2,7281.93
13061,187309,18604,2,174947.72
13062,144087,24413,3,189452.18
13063,69230,4905,1,65140.47
13064,69973,30052,1,114758.67
13065,107404,35628,5,51276.24
13066,155751,31930,1,138717.28
13067,159603,30469,1,37318.39
13068,26597,15355,5,147170.92
13069,150081,35893,1,89877.54
13070,115303,23596,3,181657.89
13071,17440,33982,5,94701.6
13072,153060,12132,3,182597.81
13073,196090,41013,5,167595.03
13074,63295,34477,5,97610.79
13075,29638,35908,1,36275.82
13076,197357,20500,4,40546.19
13077,114329,10701,1,135445.49
13078,54863,48803,2,57410.34
13079,34792,48570,5,160234.85
13080,116925,16240,3,159850.75
13081,13066,18052,3,74865.13
13082,99765,38614,3,56421.19
13083,188965,38735,5,62035.53
13084,13081,26223,3,113935.91
13085,118707,47697,4,1766.36
13086,171888,20482,3,68919.41
13087,4219,18946,2,167194.97
13088,25653,31466,3,50384.02
13089,108272,16005,3,94248.83
13090,31016,18315,5,115908.28
13091,172770,43865,3,107108.57
13092,12336,22642,1,94902.81
13093,58982,36477,5,21317.42
13094,177895,16024,3,173803.58
13095,133348,44581,5,131916.12
13096,139129,13304,3,26469.78
13097,138267,38918,5,14113.73
13098,126629,15498,5,102347.93
13099,194063,48888,5,64461.76
13100,127206,48993,2,138352.83
13101,195733,5708,1,23799.22
13102,99844,36696,4,156521.53
13103,167544,47892,1,75015.09
13104,54620,32038,4,74044.69
13105,138219,1845,2,1621.8
13106,166728,30133,5,124524.76
13107,182578,44370,1,101339.74
13108,145815,25442,1,25426.12
13109,66814,28659,3,42222.31
13110,153608,23391,3,125732.23
13111,163275,42399,5,194373.17
13112,170685,2161,2,72817.59
13113,12627,2101,1,91625.85
13114,161994,39640,3,198895.57
13115,8375,48228,1,6933.36
13116,22174,35577,4,113485.09
13117,31199,23802,2,23305.73
13118,155943,13345,3,118689.18
13119,183701,29652,4,78114.99
13120,72306,3211,4,3083.11
13121,59243,49694,1,119908.16
13122,161791,11529,1,97971.09
13123,149450,28863,2,37099.03
13124,171397,1642,3,123204.09
13125,52456,47642,5,44483.67
13126,103819,30173,2,192099.66
13127,125779,9970,3,131085.79
13128,19282,40622,4,38109.29
13129,133099,38272,4,17070.91
13130,99032,13651,3,157251.8
13131,121695,43651,1,158485.59
13132,34601,45217,5,111848.7
13133,60357,25593,3,104107.78
13134,161346,4149,5,46249.73
13135,21346,15164,3,163647.48
13136,181806,45024,4,188469.86
13137,54046,48123,1,152433.34
13138,17964,32006,2,3061.75
13139,25263,41618,5,70445.27
13140,125619,47839,2,18184.98
13141,70154,46722,1,149109.48
13142,134679,11395,3,121885.45
13143,76536,34755,1,196544.21
13144,57687,7263,3,169959.99
13145,21289,26228,5,63861.57
13146,21132,29487,2,44413.14
13147,12071,12285,4,166002.93
13148,13177,28772,2,29564.28
13149,110538,15452,4,32368.66
13150,125725,8987,1,45472.32
13151,196711,32995,4,20047.73
13152,176614,23802,2,122724.41
13153,64324,36278,2,165073.34
13154,48583,17635,3,171191.24
13155,39781,22584,5,163645.59
13156,120637,15426,3,7184.83
13157,124712,27525,3,192867.04
13158,59676,45804,3,196386.56
13159,178649,12420,5,6545.14
13160,22334,34066,1,159982.94
13161,7462,24784,1,10383.87
13162,98101,36643,3,166729.5
13163,98205,40512,1,86071.21
13164,76699,1642,5,50110.86
13165,183140,41973,3,185389.03
13166,144058,13325,2,131861.41
13167,92133,8647,5,12753.69
13168,59846,24452,2,126881.55
13169,37311,35273,4,45513.53
13170,123310,6166,4,38990.7
13171,35981,9424,3,35981.78
13172,29028,21728,5,74103.79
13173,62086,4299,3,9047.91
13174,31327,38454,3,186780.25
13175,126521,7886,5,68458.85
13176,83812,3338,4,37513.23
13177,91483,11901,3,55321.97
13178,36351,6674,5,184798.97
13179,149013,19512,1,19921.8
13180,121358,23673,5,63324.43
13181,133396,8834,5,49286.23
13182,146302,9173,1,61815.53
13183,185928,15488,3,169590.11
13184,49785,27418,2,135241.14
13185,34479,31235,2,10873.52
13186,160503,3201,3,100518.42
13187,140963,4374,5,82368.91
13188,11760,19358,1,89284.93
13189,189381,19631,3,35552.45
13190,179980,33627,5,84673.81
13191,110136,30330,2,85947.2
13192,13948,14430,4,77518.6
13193,161198,33977,1,40975.3
13194,174366,14278,1,177690.89
13195,113157,7851,5,134661.93
13196,51904,8358,2,160053.08
13197,161342,10715,2,64285.87
13198,137524,35215,1,100054.07
13199,98050,45331,1,155398.54
13200,110987,45721,1,174062.99
13201,43899,10530,1,111887.15
13202,171439,12883,2,77654.71
13203,126182,3719,4,7796.58
13204,26432,31624,2,81405.16
13205,156787,2975,3,85484.65
13206,57336,27790,3,34212.48
13207,143720,24728,2,106196.57
13208,7192,7108,3,171624.05
13209,64835,9469,1,198852.86
13210,180053,12995,3,44003.64
13211,14093,14309,1,12093.13
13212,110417,28225,1,145525.38
13213,97035,38867,4,85129.56
13214,57944,42398,1,192535.54
13215,94508,13122,5,138967.08
13216,136920,15730,4,77306.97
13217,191205,14505,4,105685.26
13218,189707,38541,4,1173.17
13219,104026,26411,4,42322.57
13220,152055,24676,2,49866.94
13221,145049,35061,4,146594.46
13222,53877,3785,3,57549.07
13223,71920,1438,3,187007.86
13224,14940,22587,5,1328.61
13225,120217,37825,5,48250.52
13226,106935,16961,2,134958.84
13227,4919,12711,2,73011.5
13228,188869,42278,5,6312.96
13229,76769,35842,3,154764.57
13230,136075,10195,1,28649.65
13231,75756,43676,4,10697.38
13232,192040,5024,1,183868.55
13233,95629,6349,5,191519.98
13234,58374,33277,1,121946.66
13235,33683,6403,2,164028.31
13236,103992,12499,1,115155.5
13237,197526,38559,1,25181.08
13238,158034,20565,5,51636.13
13239,42090,18886,5,12806.49
13240,92929,46578,2,46773.4
13241,10364,17380,4,25486.31
13242,134861,36517,1,58162.91
13243,84565,35222,5,29910.3
13244,37111,34615,1,86950.04
13245,107702,750,2,78068.26
13246,77339,17871,3,7463.9
13247,157667,46962,2,71944.16
13248,185599,8405,4,74795.53
13249,19507,45147,3,32346.63
13250,80881,39939,3,159368.42
13251,6615,7491,1,65978.07
13252,191948,39027,4,56328.89
13253,108617,20984,4,133461.13
13254,22005,958,5,51816.56
13255,10429,40879,5,159785.15
13256,89404,49215,5,149547.2
13257,37666,43897,1,143188.24
13258,143189,22315,4,139747.85
13259,101439,22792,3,1784.17
13260,23942,14159,2,52934.41
13261,48701,47934,4,171608.44
13262,146694,35132,4,24364.3
13263,4705,37324,2,56449.52
13264,173838,34021,2,103966.38
13265,142524,46979,5,166707.61
13266,78063,4816,1,188029.44
13267,191088,38915,4,184506.77
13268,4941,47152,2,144304.84
13269,75861,2887,3,21576.85
13270,151862,9215,5,195084.82
13271,52062,18446,3,58385.87
13272,7710,11211,1,59761.58
13273,49879,31952,2,141496.28
13274,4125,27473,2,111045.03
13275,16596,38855,2,16848.32
13276,110911,20817,5,78025.6
13277,153105,48287,5,109944.7
13278,182901,5945,4,31678.49
13279,198558,6885,4,56293.81
13280,189341,40197,5,80726.23
13281,56302,13338,3,194998.36
13282,166730,19233,5,161597.88
13283,128281,45849,2,150170.96
13284,41528,15559,3,29884.63
13285,26970,14916,2,113142.14
13286,66016,32145,4,13020.54
13287,194088,40096,2,109756.08
13288,37968,22116,5,110862.13
13289,52182,46167,3,19536.46
13290,20030,29886,4,121040.13
13291,82254,20020,4,136452.96
13292,81510,14767,2,83295.65
13293,120294,155,2,103916.28
13294,23907,32280,5,128306.74
13295,157303,4053,5,94022.19
13296,178637,3559,1,41719.42
13297,23190,7423,2,131865.96
13298,76352,19089,2,106734.4
13299,98554,38269,2,140690.73
13300,50030,15890,2,116497.67
13301,42463,29699,3,139047.94
13302,53823,781,2,24410.07
13303,26783,9591,4,170855.81
13304,187860,36753,5,199099.85
13305,24872,20631,2,148995.39
13306,101279,36622,4,14724.62
13307,74824,10996,2,76745.39
13308,177349,34871,3,163922.67
13309,137173,40116,1,185153.05
13310,4880,41035,5,185783.63
13311,67890,11445,4,179899.77
13312,125311,9542,3,43625.99
13313,41842,5551,2,96423.95
13314,48703,986,1,198235.19
13315,42255,26132,2,192928.62
13316,81723,42280,5,147871.52
13317,105585,45396,2,41720.11
13318,4705,14076,4,157471.49
13319,109615,28376,1,53345.96
13320,97785,9381,2,192918.63
13321,3218,25676,2,188472.72
13322,187079,45280,1,187175.17
13323,192354,43051,2,30096.94
13324,34528,10636,3,82230.95
13325,175680,17101,5,46679.84
13326,142888,44380,1,169785.33
13327,136422,20254,2,189882.68
13328,108873,33711,1,10540.66
13329,48290,20690,1,33224.02
13330,24522,45178,5,109987.25
13331,112039,29641,3,4481.72
13332,167657,36855,4,172716.44
13333,192011,32326,5,185949.04
13334,47945,20018,1,93061.23
13335,48559,8549,1,198679.27
13336,110394,5951,5,77315.78
13337,172594,5427,2,156016.11
13338,7804,48342,5,121254.51
13339,18079,3919,4,18933.53
13340,34305,42427,4,22878.54
13341,12064,5625,4,23143.16
13342,36318,16699,3,141498.85
13343,102963,41070,5,12480.75
13344,187351,25062,5,33762.33
13345,37575,42409,5,6302.84
13346,127628,24313,2,191998.93
13347,131919,45378,2,63395.69
13348,55888,29667,3,21246.37
13349,22053,40426,3,165370.07
13350,52766,45222,1,192542.16
13351,16422,9574,4,141060.89
13352,92820,13257,4,106113.96
13353,11188,37696,4,1955.07
13354,75816,48352,3,18415.69
13355,123723,31926,3,134943.53
13356,187061,37205,5,125131.39
13357,49294,13138,3,91418.66
13358,14269,30298,3,152346.09
13359,23185,47758,4,25566.16
13360,136579,6587,3,153719.72
13361,70948,29471,1,175333.4
13362,189828,7645,4,127181.55
13363,73891,18609,1,2406.28
13364,198667,9248,5,71478.76
13365,163716,8857,4,49111.54
13366,69891,47580,5,150098.41
13367,10545,36202,3,129917.41
13368,4329,39006,5,25200.74
13369,159041,13647,1,124355.42
13370,109746,46813,1,157205.74
13371,138522,16544,1,49106.73
13372,114290,6339,5,199567.86
13373,176775,26857,3,67886.0
13374,112695,33032,3,146072.62
13375,192019,13167,3,4156.34
13376,42169,31214,5,50778.81
13377,109881,11159,1,88205.17
13378,158427,6908,3,7705.61
13379,4821,18337,3,143540.42
13380,43072,11588,3,143168.84
13381,70761,21116,1,86609.31
13382,88136,30702,3,103469.34
13383,124751,37120,2,172433.7
13384,158404,35768,4,41131.42
13385,168306,32024,5,35489.57
13386,55826,48288,4,50808.87
13387,194856,29517,2,183787.96
13388,43971,20823,1,185238.46
13389,137130,48440,3,113879.18
13390,156595,45876,3,84614.61
13391,194556,22275,1,137908.36
13392,61716,43084,3,29644.88
13393,26034,1494,1,74700.63
13394,89150,24648,1,168459.68
13395,154026,36516,5,42816.71
13396,154948,30834,1,92893.88
13397,168024,10801,1,32197.96
13398,36612,18760,5,148081.79
13399,99275,39984,4,128407.48
13400,16927,11103,4,130265.74
13401,154261,20082,2,31639.32
13402,1807,34299,3,36606.03
13403,31187,44272,5,4343.66
13404,195030,44523,3,191856.76
13405,78506,31157,4,41131.13
13406,10934,43852,4,84854.58
13407,105604,46391,4,195874.9
13408,157465,4571,2,85463.42
13409,152631,45949,2,49149.57
13410,137684,41256,2,91347.42
13411,21741,22172,5,159072.59
13412,171424,2649,4,25287.44
13413,130357,45171,2,177747.54
13414,177421,47028,4,184025.73
13415,162261,49146,4,43472.32
13416,107271,7537,2,22373.19
13417,160657,39348,1,30321.15
13418,62990,630,5,62810.17
13419,39052,11907,4,174406.75
13420,109642,4997,2,75393.98
13421,116789,4690,1,183534.63
13422,36306,39994,1,126899.38
13423,35325,29157,2,348.45
13424,99076,46571,2,95544.61
13425,40215,12562,3,135333.03
13426,198991,3057,5,165637.99
13427,43773,20733,2,61905.68
13428,173060,19779,4,169843.67
13429,195350,48736,4,85677.84
13430,114032,20249,3,20528.46
13431,61236,14050,4,196568.25
13432,184386,17979,1,53019.98
13433,160271,19967,4,59551.65
13434,140786,42822,3,9407.54
13435,180337,4530,2,148150.73
13436,72808,44359,3,173547.67
13437,189442,34423,4,77702.86
13438,198315,7216,4,63423.57
13439,92405,16496,5,140913.15
13440,34967,19244,2,64436.41
13441,91699,42856,4,27419.26
13442,127997,24754,3,77228.15
13443,115086,49380,2,171439.41
13444,110887,47482,1,179431.15
13445,91314,31682,1,17778.69
13446,16026,27485,3,26725.6
13447,55005,49391,4,144986.73
13448,32845,45279,3,179844.08
13449,185865,14355,5,79756.4
13450,60645,38507,3,163966.08
13451,129673,39477,3,110760.8
13452,1901,45861,5,43470.9
13453,167897,34278,3,141721.01
13454,121730,1479,5,167872.34
13455,79245,26241,4,118317.48
13456,142528,15363,2,159551.98
13457,50547,26835,5,58661.36
13458,3347,14413,4,56876.04
13459,102384,25218,4,45820.4
13460,152476,12415,4,102565.91
13461,42937,31032,4,44531.82
13462,104810,46019,1,90855.23
13463,498,16406,5,12060.89
13464,163127,4106,2,145231.77
13465,81729,38938,4,98969.8
13466,159780,1836,5,52068.83
13467,193357,35423,4,145951.29
13468,10848,1531,1,64094.48
13469,12874,44766,4,174402.86
13470,137487,46545,4,56698.55
13471,163746,4122,3,155006.43
13472,189253,17946,2,150354.83
13473,173935,25838,1,5448.21
13474,3593,21505,3,193517.61
13475,112052,33934,2,186602.98
13476,67649,46739,4,147881.15
13477,34321,31065,2,78573.86
13478,105010,17751,3,43701.69
13479,75556,36387,5,34109.49
13480,168342,26730,2,30091.87
13481,22861,32184,4,114332.79
13482,14021,42586,4,51983.44
13483,77106,32136,3,93980.32
13484,92590,27651,1,984.9
13485,67192,25166,5,141598.11
13486,1192,7120,4,144516.42
13487,147710,19871,1,111877.87
13488,178749,4193,4,151564.26
13489,134191,31885,2,5346.71
13490,75105,49560,1,181750.52
13491,189192,15468,3,12541.66
13492,129798,36868,1,148555.5
13493,152227,20578,5,196623.22
13494,172888,11207,4,43385.28
13495,85085,46339,4,24217.66
13496,122639,21208,4,88099.45
13497,163144,6629,1,29646.13
13498,22896,10192,4,47973.48
13499,109666,1231,1,189023.77
13500,76674,10012,4,780.79
13501,43711,2325,3,189988.12
13502,22219,25765,2,133510.86
13503,46968,21829,5,108007.75
13504,172965,30831,3,198804.56
13505,105080,42196,5,167972.16
13506,158446,8575,2,32464.42
13507,61440,46027,5,198301.56
13508,48486,44129,2,59515.59
13509,44130,45970,3,80013.43
13510,149594,28999,5,69198.28
13511,2826,6544,5,109520.39
13512,87781,35164,1,14551.24
13513,168041,10606,4,30894.87
13514,76155,21636,2,190964.31
13515,90834,12545,1,14481.02
13516,56245,24252,5,55624.14
13517,176430,44063,3,135514.93
13518,14463,5402,3,126896.72
13519,107213,26101,4,182697.36
13520,149962,63,3,181576.54
13521,169515,31647,2,99192.82
13522,21227,29014,4,171099.19
13523,123513,19681,4,199114.57
13524,32649,9329,3,104547.65
13525,71464,6427,4,95730.06
13526,6227,13386,1,146834.83
13527,33861,10641,2,5907.97
13528,55915,761,4,49655.25
13529,144506,26542,4,92061.2
13530,38671,20213,2,112275.8
13531,30398,14515,3,4770.74
13532,53848,49673,3,112269.19
13533,12632,20183,2,156439.57
13534,91404,24980,1,190706.45
13535,171462,33750,3,122586.7
13536,130065,3154,4,50386.3
13537,45899,8136,4,123635.3
13538,14442,13256,5,146954.6
13539,166321,14005,2,182089.46
13540,65312,21804,2,156828.18
13541,30953,47312,4,146023.56
13542,823,47198,4,123001.44
13543,135602,2119,1,66257.14
13544,92262,15526,2,90564.13
13545,199206,6455,1,115566.88
13546,22201,5475,3,152578.5
13547,42040,9887,2,144259.96
13548,140244,41601,3,121600.09
13549,25625,39032,5,176953.31
13550,112530,45345,4,63381.3
13551,104982,47738,2,58730.75
13552,115202,15901,2,178716.16
13553,12302,20007,5,161781.07
13554,11316,31614,2,43360.5
13555,69174,41857,2,67279.4
13556,69212,28930,5,158911.59
13557,27315,25213,2,117424.67
13558,158217,38770,1,112249.88
13559,58811,31322,4,157431.14
13560,187172,48771,2,113588.43
13561,64235,606,4,95571.38
13562,41250,33679,2,12356.2
13563,142593,48101,1,188628.89
13564,131787,49507,3,121742.81
13565,67019,37323,3,10769.68
13566,48878,6362,1,193526.21
13567,98706,35858,5,60897.24
13568,139584,15355,3,83092.38
13569,10068,24050,2,29098.13
13570,166113,12842,2,121198.68
13571,81660,5635,2,136463.23
13572,111720,4237,3,146356.31
13573,59412,40404,4,184383.18
13574,118119,33203,2,47581.16
13575,14925,40890,5,165512.74
13576,163238,16999,4,30304.91
13577,185098,23379,5,135286.9
13578,142915,7685,3,83347.06
13579,46054,49964,4,151440.08
13580,80472,20966,5,108190.84
13581,190639,2760,2,139030.84
13582,189708,32868,5,12012.91
13583,145862,24933,2,22512.55
13584,101974,42431,5,187778.59
13585,112889,2096,1,107054.54
13586,100577,14253,2,86456.38
13587,123844,25157,5,29361.84
13588,26450,24197,3,36380.8
13589,126912,557,4,72360.56
13590,172416,24720,5,96797.52
13591,155751,16576,3,176802.2
13592,34803,31032,1,101061.43
13593,26371,32705,5,115462.18
13594,152102,32959,5,123818.59
13595,50679,44970,2,17921.7
13596,8491,4972,2,10875.26
13597,79143,34031,1,34091.74
13598,153703,15913,5,62698.47
13599,88385,49128,2,19775.88
13600,132733,20910,5,178529.09
13601,44,28663,2,14108.05
13602,199551,33975,5,150368.66
13603,39611,14060,3,68412.75
13604,67391,33513,5,196872.89
13605,159807,7007,2,59197.79
13606,162946,46353,2,157225.14
13607,171914,46781,2,195217.33
13608,78445,4478,3,36047.97
13609,154544,14798,3,177077.32
13610,42462,30857,4,60796.58
13611,63109,26364,3,8036.67
13612,3501,10040,3,132425.76
13613,43228,13119,2,161354.68
13614,80901,49009,1,29750.15
13615,179432,13586,1,155752.45
13616,62643,33280,1,178659.26
13617,169417,18599,4,33393.08
13618,148794,14513,1,195734.04
13619,35021,23353,2,10750.94
13620,28161,15301,3,51162.09
13621,135040,11241,4,145204.54
13622,156377,4932,4,108229.0
13623,120614,5192,2,68008.36
13624,24160,43696,4,104918.26
13625,155055,36657,1,83157.83
13626,132525,13355,5,126399.99
13627,2508,34485,1,49950.44
13628,172675,30636,5,190358.16
13629,14067,30901,3,183358.97
13630,144204,20957,5,188631.04
13631,10296,23606,1,53166.41
13632,24377,16551,5,18485.09
13633,166134,30528,4,142352.21
13634,13716,17015,1,114767.46
13635,194581,42343,1,175310.65
13636,112072,42437,4,81462.18
13637,70253,37543,3,5544.62
13638,94072,17554,5,65096.5
13639,100888,17097,1,117221.34
13640,123231,15887,3,110156.08
13641,103265,14331,1,149888.36
13642,44606,10582,3,38370.82
13643,23155,29590,5,41226.3
13644,30877,28423,5,160848.06
13645,110199,48791,3,183326.08
13646,160743,15077,4,185937.49
13647,190226,21051,3,96474.87
13648,171246,25289,4,97727.03
13649,66582,28279,3,100640.07
13650,156262,25820,1,161378.38
13651,97157,38949,1,54242.07
13652,134839,35705,4,101095.55
13653,54066,15066,5,133852.47
13654,79645,27385,3,57198.69
13655,121334,48150,2,2161.66
13656,80559,43157,4,35231.07
13657,91828,16185,1,193079.54
13658,136011,47864,5,43725.84
13659,189727,21863,3,173484.48
13660,79624,5776,2,190467.27
13661,34277,35229,2,79148.62
13662,168156,46848,1,84690.15
13663,131711,15748,4,38117.32
13664,97008,9162,1,40309.36
13665,12453,21425,1,1078.88
13666,71075,6600,1,11657.61
13667,141055,46945,1,8450.38
13668,11587,42796,2,19331.88
13669,166610,16187,5,130679.73
13670,107447,22793,4,31199.24
13671,144451,3148,2,125810.28
13672,176946,20027,3,158818.18
13673,147713,17695,1,58128.34
13674,196484,3653,4,11415.26
13675,121520,38719,4,35038.26
13676,136285,28234,1,174492.84
13677,147769,46223,1,48983.39
13678,168446,37038,1,123603.22
13679,36074,28565,4,47078.98
13680,92906,27120,1,17222.09
13681,60100,10704,2,47937.99
13682,84397,37025,4,34573.22
13683,14894,48483,3,67913.69
13684,28657,19806,2,80235.99
13685,154421,29287,1,118218.1
13686,97370,25008,3,15412.84
13687,76473,30704,3,114402.47
13688,137350,30787,5,42130.94
13689,184067,14881,2,27022.98
13690,15612,46956,2,186115.46
13691,12156,42438,2,14184.03
13692,29229,30194,5,37212.83
