order_id,customer_id,order_date,payment_method,amount,status
18265,60028,2023-10-31,Wallet,254226.77,Pending
18266,72254,2025-01-27,COD,336807.14,Completed
18267,87026,2024-05-03,BankTransfer,493217.77,Completed
18268,51351,2025-02-03,Wallet,170833.79,Cancelled
18269,33650,2023-02-01,Wallet,283763.06,Pending
18270,21528,2025-09-01,COD,110026.9,Returned
18271,26747,2024-04-29,Card,235556.03,Returned
18272,52651,2025-07-12,Wallet,301800.42,Returned
18273,35213,2024-01-16,COD,339572.25,Returned
18274,42503,2024-07-19,COD,292100.8,Pending
18275,99530,2025-03-26,Wallet,372675.75,Cancelled
18276,50488,2023-12-22,Wallet,157727.23,Completed
18277,6956,2025-10-07,COD,338984.66,Cancelled
18278,27627,2024-04-07,Card,38424.87,Cancelled
18279,78169,2025-01-21,Wallet,301578.49,Returned
18280,59983,2023-04-11,Wallet,202465.24,Cancelled
18281,26874,2024-07-14,COD,153742.85,Cancelled
18282,77138,2023-06-12,Wallet,71992.61,Returned
18283,21552,2024-02-25,BankTransfer,475021.84,Cancelled
18284,36378,2023-03-01,COD,342612.13,Completed
18285,2375,2025-02-17,BankTransfer,354058.2,Completed
18286,36094,2023-06-14,BankTransfer,424356.13,Returned
18287,45042,2025-09-21,Wallet,468772.37,Pending
18288,14298,2024-08-26,COD,36704.03,Cancelled
18289,59652,2025-04-02,BankTransfer,254326.88,Completed
18290,82715,2025-09-27,COD,12795.99,Cancelled
18291,21408,2025-04-02,COD,55676.19,Cancelled
18292,94145,2025-09-15,Card,291431.91,Cancelled
18293,29540,2023-07-27,Card,486425.83,Pending
18294,25561,2025-11-22,Card,332207.07,Pending
18295,42236,2023-10-21,Wallet,322312.54,Pending
18296,57893,2024-07-27,COD,235007.42,Returned
18297,72897,2024-08-08,BankTransfer,331664.06,Cancelled
18298,40656,2024-07-22,COD,25910.6,Cancelled
18299,31417,2023-07-08,Card,123873.0,Completed
18300,22254,2025-11-05,Card,139465.87,Returned
18301,33372,2024-03-07,COD,216454.52,Completed
18302,80525,2025-04-25,Card,247639.41,Returned
18303,60150,2023-09-26,COD,401883.84,Completed
18304,54067,2024-10-16,COD,321143.48,Completed
18305,42180,2024-07-26,COD,293950.14,Pending
18306,84391,2025-01-21,COD,34045.12,Cancelled
18307,62161,2023-02-13,Card,471877.97,Returned
18308,58077,2024-10-13,Wallet,198342.02,Pending
18309,19740,2023-03-21,BankTransfer,349714.09,Completed
18310,31395,2023-01-28,COD,185169.61,Completed
18311,50336,2023-08-19,COD,347014.64,Pending
18312,24597,2023-10-10,COD,175938.74,Completed
18313,97892,2024-11-10,Card,212079.43,Pending
18314,44873,2025-03-20,BankTransfer,25007.15,Returned
18315,74189,2025-11-04,COD,20885.24,Completed
18316,29557,2025-10-03,Wallet,257443.28,Completed
18317,62599,2024-08-24,BankTransfer,490752.86,Completed
18318,63891,2023-11-17,COD,180980.48,Cancelled
18319,95730,2024-10-10,Card,59635.48,Cancelled
18320,41319,2025-09-15,Wallet,39166.67,Cancelled
18321,65270,2023-01-01,BankTransfer,260804.53,Cancelled
18322,6548,2025-05-16,BankTransfer,387690.46,Pending
18323,93808,2024-02-13,BankTransfer,382932.63,Completed
18324,45681,2023-04-11,Wallet,295816.29,Returned
18325,63745,2024-09-04,COD,170007.11,Pending
18326,84861,2024-12-11,BankTransfer,467769.08,Completed
18327,52577,2023-03-27,COD,325042.72,Cancelled
18328,10350,2025-09-25,COD,122307.4,Pending
18329,50641,2024-09-11,COD,268597.24,Cancelled
18330,80473,2023-01-23,BankTransfer,191122.62,Completed
18331,21487,2025-02-13,Wallet,370203.72,Pending
18332,15627,2024-05-17,Card,53658.72,Returned
18333,67290,2023-01-08,Card,155990.96,Completed
18334,39060,2025-01-09,Card,295643.77,Cancelled
18335,6649,2025-05-17,Card,159058.51,Returned
18336,84474,2023-06-11,Wallet,366401.32,Cancelled
18337,7696,2024-12-17,Card,39309.19,Cancelled
18338,23439,2023-09-30,Card,166302.0,Returned
18339,33458,2023-10-23,Wallet,107124.36,Cancelled
18340,2492,2024-03-17,BankTransfer,45722.75,Completed
18341,59535,2024-05-07,Wallet,445059.2,Returned
18342,66023,2024-08-02,Card,121399.31,Completed
18343,91069,2023-02-23,Card,353142.65,Returned
18344,22750,2025-02-18,COD,131196.8,Pending
18345,28062,2023-11-19,Card,96753.08,Cancelled
18346,31085,2023-11-13,COD,426083.86,Returned
18347,3594,2023-02-01,COD,351659.3,Cancelled
18348,96222,2025-10-16,BankTransfer,294336.96,Cancelled
18349,13027,2022-12-25,Card,156292.32,Completed
18350,19723,2025-02-27,Card,353617.59,Returned
18351,58387,2023-11-28,COD,346646.31,Pending
18352,72960,2024-09-08,BankTransfer,322465.96,Completed
18353,31521,2024-08-01,BankTransfer,175672.98,Cancelled
18354,78298,2023-06-11,Card,181603.82,Completed
18355,84829,2025-06-05,COD,87582.71,Cancelled
18356,10460,2024-10-26,Wallet,282493.37,Cancelled
18357,3704,2024-10-21,COD,314958.91,Pending
18358,70380,2024-02-17,Card,351672.36,Pending
18359,71036,2023-06-04,Card,417249.07,Completed
18360,84125,2025-09-02,COD,28106.32,Completed
18361,20431,2023-01-07,Wallet,195624.5,Pending
18362,65461,2023-05-18,COD,375143.11,Cancelled
18363,27272,2023-05-27,BankTransfer,255722.9,Cancelled
18364,77640,2025-07-18,Card,398367.6,Returned
18365,44938,2025-04-23,Card,488837.76,Pending
18366,72684,2024-03-21,Card,122852.78,Returned
18367,57559,2024-08-12,BankTransfer,450800.73,Completed
18368,34407,2024-02-19,Card,53927.37,Returned
18369,12420,2024-08-16,BankTransfer,47269.48,Returned
18370,9884,2023-01-23,Wallet,455894.39,Pending
18371,79002,2024-04-16,Wallet,94038.37,Cancelled
18372,8640,2023-06-18,Card,172901.55,Cancelled
18373,12026,2023-05-04,Wallet,56045.75,Returned
18374,87032,2023-06-21,BankTransfer,282872.41,Returned
18375,13686,2025-04-28,Card,16300.86,Pending
18376,60739,2025-02-05,COD,399392.18,Cancelled
18377,5880,2023-04-18,BankTransfer,202633.32,Returned
18378,78719,2023-05-12,Wallet,56361.65,Completed
18379,50086,2025-04-28,Wallet,369269.01,Returned
18380,37007,2023-10-18,COD,368665.44,Completed
18381,66683,2025-08-02,Wallet,164192.21,Returned
18382,87237,2023-04-30,COD,332830.23,Pending
18383,51963,2024-06-23,Wallet,282591.01,Returned
18384,75772,2025-11-23,COD,312573.26,Completed
18385,58217,2024-10-29,BankTransfer,204462.83,Cancelled
18386,67399,2025-05-09,COD,458915.87,Pending
18387,73969,2024-03-08,Wallet,42115.47,Returned
18388,7596,2025-08-16,Card,105269.32,Pending
18389,48230,2024-06-29,BankTransfer,102649.23,Returned
18390,84236,2025-10-31,Wallet,361132.75,Returned
18391,69406,2025-12-01,Card,29499.05,Returned
18392,74628,2023-03-24,BankTransfer,427516.38,Cancelled
18393,42206,2023-09-22,Card,381946.41,Cancelled
18394,56125,2025-08-27,Wallet,244071.27,Returned
18395,3600,2024-02-03,Card,207356.9,Completed
18396,49206,2024-05-13,BankTransfer,241307.57,Cancelled
18397,47033,2024-07-06,COD,371222.43,Returned
18398,96064,2025-10-13,Card,287633.2,Pending
18399,30136,2024-12-27,Wallet,21001.24,Returned
18400,19376,2025-10-22,Card,477517.94,Pending
18401,8719,2025-08-19,BankTransfer,51506.72,Returned
18402,52559,2024-03-17,BankTransfer,208122.28,Completed
18403,15932,2023-08-04,Wallet,493247.61,Cancelled
18404,35618,2023-01-23,Wallet,422037.28,Cancelled
18405,72477,2025-07-07,Card,161260.41,Cancelled
18406,50960,2024-11-14,BankTransfer,275427.64,Returned
18407,4033,2024-11-18,Card,455242.51,Pending
18408,79772,2025-03-25,COD,311028.94,Cancelled
18409,28018,2025-10-27,COD,187719.75,Cancelled
18410,37439,2024-09-02,Wallet,155203.83,Cancelled
18411,92148,2025-08-09,Card,150143.86,Pending
18412,62802,2023-02-15,Wallet,111373.57,Completed
18413,6997,2024-07-07,BankTransfer,494407.94,Pending
18414,12599,2024-06-03,Card,355842.43,Cancelled
18415,53012,2024-03-22,Card,13453.99,Completed
18416,58615,2025-08-18,Card,452325.63,Completed
18417,57201,2025-01-24,BankTransfer,96426.94,Cancelled
18418,63765,2023-12-04,COD,486568.9,Completed
18419,78713,2023-07-23,Wallet,365424.25,Cancelled
18420,84320,2024-10-26,Card,43135.92,Cancelled
18421,56986,2024-11-02,Wallet,405050.69,Completed
18422,63995,2025-05-07,COD,268941.73,Completed
18423,76230,2023-04-21,Wallet,159402.57,Cancelled
18424,24321,2023-10-02,Card,176776.21,Cancelled
18425,47250,2024-10-17,Wallet,197441.42,Returned
18426,11210,2024-06-03,Card,429542.18,Cancelled
18427,32373,2025-08-30,Card,434838.22,Cancelled
18428,11166,2023-07-31,COD,9477.97,Completed
18429,28866,2024-05-19,Card,348148.44,Completed
18430,12310,2024-02-25,Wallet,228928.51,Pending
18431,19919,2025-10-17,Wallet,451637.4,Returned
18432,30869,2025-04-24,Wallet,439528.01,Pending
18433,20539,2024-11-01,Wallet,413326.69,Completed
18434,38839,2023-12-08,Wallet,27909.35,Pending
18435,33016,2024-08-29,Card,93119.88,Returned
18436,75235,2023-09-30,Card,269238.17,Returned
18437,66386,2025-06-03,BankTransfer,274931.92,Completed
18438,85417,2023-06-27,COD,368967.48,Cancelled
18439,80800,2025-07-03,Card,80233.19,Completed
18440,77296,2023-03-14,Card,216183.69,Returned
18441,44990,2025-07-24,Card,323853.63,Pending
18442,2010,2023-12-20,COD,425818.22,Completed
18443,12683,2024-04-02,Card,26130.57,Pending
18444,92119,2025-07-02,Card,455350.69,Pending
18445,57000,2024-08-12,BankTransfer,97530.77,Returned
18446,36458,2024-03-26,BankTransfer,428979.1,Completed
18447,82620,2025-01-01,BankTransfer,362441.3,Cancelled
18448,54959,2023-03-27,Card,99029.44,Returned
18449,9999,2025-09-21,COD,346715.56,Pending
18450,87445,2023-05-11,BankTransfer,405712.11,Pending
18451,19954,2023-05-20,COD,483119.79,Returned
18452,52181,2023-03-27,Card,489175.15,Pending
18453,16766,2024-07-24,BankTransfer,269836.53,Returned
18454,60841,2025-09-28,Card,1768.25,Completed
18455,63325,2024-10-16,COD,257164.68,Cancelled
18456,4501,2024-05-09,COD,14813.92,Returned
18457,63463,2023-03-09,COD,332333.08,Returned
18458,43501,2023-06-10,Wallet,397225.02,Completed
18459,29331,2025-07-29,Card,320584.66,Pending
18460,33013,2023-05-08,COD,146399.53,Completed
18461,59824,2024-04-27,Wallet,3523.61,Completed
18462,44203,2024-12-31,Wallet,391086.06,Completed
18463,90908,2025-05-24,BankTransfer,52983.37,Completed
18464,90803,2024-02-01,Card,369378.9,Pending
18465,21006,2024-11-17,Wallet,348370.63,Returned
18466,36077,2025-06-06,Wallet,493295.59,Returned
18467,57721,2023-05-12,Wallet,21196.32,Cancelled
18468,64709,2023-07-06,Card,132310.64,Pending
18469,67504,2023-03-24,Wallet,121438.65,Completed
18470,34144,2025-03-16,COD,389975.45,Pending
18471,58828,2024-06-28,BankTransfer,498987.17,Pending
18472,22031,2025-05-16,BankTransfer,64432.76,Completed
18473,86249,2024-01-02,Wallet,314953.07,Pending
18474,57505,2023-01-21,Wallet,57510.89,Pending
18475,23569,2023-04-05,COD,15028.03,Completed
18476,42930,2023-03-30,COD,162671.46,Returned
18477,6594,2023-12-20,Wallet,17087.72,Pending
18478,91492,2024-01-14,COD,160437.95,Completed
18479,91327,2024-11-28,Card,408029.34,Cancelled
18480,85969,2024-01-17,Card,278204.09,Cancelled
18481,36500,2023-01-03,Wallet,413837.83,Pending
18482,83873,2025-04-15,BankTransfer,178559.97,Pending
18483,18806,2023-03-24,Wallet,349053.95,Cancelled
18484,71555,2023-10-14,Wallet,192197.34,Pending
18485,81145,2025-07-22,Card,248747.99,Returned
18486,352,2024-09-20,Wallet,432305.58,Cancelled
18487,26127,2023-08-30,BankTransfer,265017.32,Pending
18488,73613,2025-01-21,COD,10572.39,Returned
18489,31922,2024-07-15,Wallet,428766.86,Completed
18490,1822,2025-10-05,Wallet,234603.89,Pending
18491,15670,2024-12-13,BankTransfer,194505.4,Returned
18492,90632,2025-01-10,Card,252937.14,Cancelled
18493,15460,2023-05-27,COD,82746.61,Cancelled
18494,90496,2023-04-09,Wallet,52296.09,Cancelled
18495,91327,2023-01-03,Wallet,183870.57,Pending
18496,34893,2023-09-01,Wallet,110031.34,Cancelled
18497,58893,2023-05-08,Wallet,214870.9,Cancelled
18498,29496,2023-08-15,Wallet,385162.22,Returned
18499,15050,2024-04-10,BankTransfer,163166.43,Completed
18500,43776,2025-08-05,BankTransfer,166300.71,Completed
18501,13639,2025-02-01,Card,424003.25,Pending
18502,74319,2024-11-16,Wallet,372191.33,Cancelled
18503,3984,2023-03-05,COD,166608.82,Cancelled
18504,12466,2023-02-18,BankTransfer,444389.62,Completed
18505,33557,2025-04-23,Card,188220.7,Returned
18506,7411,2024-06-22,COD,148817.85,Completed
18507,11695,2024-02-29,COD,275059.04,Cancelled
18508,88427,2023-12-01,Card,330310.39,Pending
18509,30379,2023-06-30,Card,308832.66,Pending
18510,4407,2023-10-18,Wallet,383192.99,Completed
18511,73057,2024-03-05,Wallet,389019.69,Cancelled
18512,80068,2025-08-05,Wallet,197459.32,Pending
18513,96514,2023-02-04,BankTransfer,86689.87,Completed
18514,65978,2024-09-04,Card,220231.02,Returned
18515,45969,2022-12-08,Card,489299.84,Completed
18516,37651,2024-04-10,BankTransfer,415399.81,Returned
18517,46587,2024-07-21,Wallet,443181.72,Cancelled
18518,23679,2025-04-12,Wallet,325463.15,Completed
18519,81736,2025-01-24,COD,285211.88,Cancelled
18520,58324,2024-04-13,Wallet,56611.59,Completed
18521,42546,2023-05-06,Card,33328.78,Pending
18522,14679,2024-04-02,Wallet,51896.92,Completed
18523,88480,2024-07-14,COD,308157.38,Returned
18524,53274,2023-10-27,COD,326205.68,Cancelled
18525,89777,2025-05-19,BankTransfer,247696.45,Cancelled
18526,59745,2025-11-19,Wallet,477013.96,Returned
18527,79467,2022-12-14,Card,361764.05,Completed
18528,13221,2025-11-18,BankTransfer,480342.67,Returned
18529,98920,2023-09-22,Card,1960.38,Cancelled
18530,6493,2024-05-04,Wallet,338862.77,Cancelled
18531,40263,2025-07-12,COD,161491.46,Completed
18532,89299,2024-01-27,Card,470913.63,Returned
18533,29903,2024-01-30,BankTransfer,36292.45,Returned
18534,86600,2024-01-28,Card,47333.51,Completed
18535,57824,2025-08-05,Wallet,47042.48,Pending
18536,88546,2023-07-13,Wallet,83618.17,Cancelled
18537,9984,2025-07-01,COD,38391.93,Cancelled
18538,79254,2023-10-13,BankTransfer,255485.09,Returned
18539,1408,2024-10-27,BankTransfer,56788.36,Completed
18540,22040,2023-08-15,COD,37233.05,Cancelled
18541,77405,2024-07-29,Wallet,15521.95,Completed
18542,82085,2025-06-02,COD,299753.69,Completed
18543,26149,2023-08-05,COD,429441.26,Completed
18544,7003,2023-03-21,Card,350984.05,Returned
18545,13983,2024-09-29,BankTransfer,302964.17,Returned
18546,21397,2025-02-16,BankTransfer,44059.12,Cancelled
18547,51373,2022-12-31,Card,267382.65,Completed
18548,22185,2023-08-04,Wallet,233252.38,Pending
18549,94757,2023-12-27,Wallet,480430.86,Returned
18550,28049,2022-12-18,Card,408919.67,Completed
18551,83825,2025-03-11,BankTransfer,64543.51,Completed
18552,15176,2023-04-03,COD,268967.99,Pending
18553,47211,2024-06-10,COD,76130.51,Returned
18554,35256,2023-01-21,COD,100227.63,Completed
18555,65469,2024-06-03,Card,449797.19,Completed
18556,69220,2023-06-29,BankTransfer,489818.3,Pending
18557,45770,2023-06-18,BankTransfer,137182.02,Completed
18558,20054,2023-04-08,BankTransfer,87363.38,Cancelled
18559,40261,2025-08-12,COD,30989.17,Pending
18560,42589,2024-07-19,Wallet,86005.04,Pending
18561,83265,2022-12-08,BankTransfer,304723.7,Cancelled
18562,99228,2023-11-13,Card,420221.98,Pending
18563,60969,2024-02-04,Wallet,28381.51,Pending
18564,42191,2023-08-23,COD,344766.23,Completed
18565,16834,2025-03-13,BankTransfer,167836.3,Returned
18566,53480,2024-01-13,Wallet,319215.26,Returned
18567,69879,2023-08-02,Card,82129.45,Returned
18568,47611,2024-12-21,COD,17074.31,Completed
18569,61168,2023-10-16,COD,128028.16,Pending
18570,42592,2025-12-05,BankTransfer,249591.05,Cancelled
18571,35696,2025-01-08,COD,306333.62,Pending
18572,92141,2024-05-01,BankTransfer,489911.33,Cancelled
18573,41494,2024-09-12,BankTransfer,310139.63,Returned
18574,83390,2024-03-22,BankTransfer,74702.85,Pending
18575,12126,2023-01-30,COD,45684.9,Completed
18576,29458,2025-03-01,Wallet,266981.67,Completed
18577,52409,2024-12-11,Card,336455.32,Completed
18578,73425,2024-10-09,COD,319122.55,Completed
18579,3211,2025-10-23,Card,4633.8,Returned
18580,34456,2023-09-03,BankTransfer,291030.06,Returned
18581,5130,2024-04-06,BankTransfer,486899.54,Pending
18582,98354,2023-01-30,BankTransfer,239663.65,Completed
18583,62805,2024-05-09,Card,133278.34,Pending
18584,57746,2023-02-17,BankTransfer,364631.18,Returned
18585,53133,2025-08-06,COD,259783.16,Completed
18586,67944,2025-10-15,Wallet,192604.79,Returned
18587,61382,2023-11-27,Card,336547.44,Cancelled
18588,37028,2023-07-10,BankTransfer,209788.41,Completed
18589,49932,2025-08-07,Card,467605.49,Pending
18590,72170,2023-08-25,BankTransfer,240215.16,Returned
18591,89666,2024-09-21,COD,412044.51,Pending
18592,13311,2024-11-16,BankTransfer,59815.32,Completed
18593,62933,2024-06-11,COD,166839.87,Pending
18594,24441,2023-10-08,BankTransfer,218980.55,Completed
18595,16868,2025-03-31,COD,16837.39,Cancelled
18596,15327,2024-04-15,Wallet,230389.52,Cancelled
18597,47968,2023-10-16,BankTransfer,82242.71,Returned
18598,21535,2024-12-18,COD,316444.7,Pending
18599,1263,2025-11-30,Wallet,108205.95,Cancelled
18600,52242,2023-02-05,COD,299201.98,Completed
18601,3458,2025-11-12,Card,392957.5,Pending
18602,32245,2023-04-14,COD,425405.15,Pending
18603,73527,2024-05-14,Card,80644.85,Cancelled
18604,52732,2024-01-10,COD,418041.46,Completed
18605,22009,2023-02-24,BankTransfer,154371.34,Cancelled
18606,13603,2023-08-06,Wallet,341801.52,Returned
18607,35145,2024-09-04,BankTransfer,393749.38,Completed
18608,75781,2024-05-27,BankTransfer,294935.74,Completed
18609,51388,2025-06-17,Wallet,340520.69,Completed
18610,75377,2024-01-25,COD,58767.84,Completed
18611,48136,2025-06-18,COD,486966.48,Cancelled
18612,71865,2025-07-13,Card,244511.78,Completed
18613,39096,2025-09-12,COD,383617.78,Pending
18614,13747,2023-07-27,BankTransfer,325366.39,Returned
18615,96448,2023-06-19,Card,46164.8,Returned
18616,56379,2023-11-10,COD,93458.66,Completed
18617,67601,2025-02-10,Wallet,448260.02,Pending
18618,45293,2025-10-08,Card,399354.34,Returned
18619,36953,2023-11-14,BankTransfer,22963.99,Completed
18620,47614,2023-04-14,Wallet,254967.11,Returned
18621,76551,2024-10-07,COD,281939.48,Pending
18622,40544,2024-09-29,Wallet,277152.69,Completed
18623,62765,2025-09-16,BankTransfer,221892.49,Pending
18624,84354,2025-08-23,BankTransfer,69922.32,Returned
18625,58922,2023-06-13,BankTransfer,248150.32,Pending
18626,96478,2023-06-28,Card,140336.21,Cancelled
18627,25883,2025-05-16,Wallet,29644.83,Returned
18628,79965,2024-04-15,BankTransfer,125941.6,Completed
18629,37258,2025-09-06,Wallet,424749.24,Pending
18630,39219,2023-09-08,COD,245714.82,Cancelled
18631,83619,2023-12-28,Card,5505.42,Completed
18632,78311,2023-04-04,BankTransfer,401772.68,Pending
18633,55943,2023-08-24,Wallet,199319.83,Pending
18634,50505,2023-11-03,Card,250390.62,Pending
18635,54526,2025-10-12,COD,89805.55,Returned
18636,16253,2025-11-11,Wallet,199476.44,Pending
18637,61761,2023-03-26,Wallet,65487.12,Returned
18638,53094,2025-03-26,Wallet,174280.46,Cancelled
18639,83332,2025-04-06,Wallet,460579.25,Cancelled
18640,7654,2024-07-08,BankTransfer,53021.35,Completed
18641,5557,2024-05-24,Wallet,25073.71,Pending
18642,36025,2025-05-28,COD,199913.09,Cancelled
18643,63308,2025-06-23,Wallet,125445.13,Completed
18644,84677,2023-01-18,Wallet,306629.68,Pending
18645,40367,2025-01-26,Wallet,284275.24,Pending
18646,91369,2023-09-02,Card,320167.79,Cancelled
18647,70354,2023-11-15,Card,157748.64,Cancelled
18648,92265,2025-02-19,BankTransfer,277887.54,Returned
18649,66891,2025-07-28,COD,221661.74,Cancelled
18650,48365,2024-04-11,COD,339456.19,Returned
18651,16667,2023-02-18,COD,390632.86,Pending
18652,33597,2025-01-15,Card,153094.56,Cancelled
18653,78998,2023-03-28,BankTransfer,188691.17,Completed
18654,42207,2024-04-03,BankTransfer,169939.66,Pending
18655,29855,2023-02-21,Card,207143.99,Returned
18656,29785,2024-06-08,COD,173329.48,Pending
18657,41345,2023-08-29,Wallet,67957.46,Returned
18658,48557,2024-12-25,Card,384634.51,Returned
18659,38264,2023-05-28,BankTransfer,357568.66,Cancelled
18660,84492,2022-12-30,COD,268350.72,Returned
18661,4871,2024-06-12,Wallet,400161.96,Cancelled
18662,6102,2025-10-18,Wallet,148598.95,Returned
18663,39718,2025-08-21,BankTransfer,35984.55,Completed
18664,77463,2025-04-29,Card,18514.12,Pending
18665,34241,2024-04-03,BankTransfer,383781.75,Returned
18666,40708,2023-09-19,COD,226432.2,Returned
18667,14879,2024-06-01,COD,466629.11,Returned
18668,43952,2023-03-01,Card,414125.67,Cancelled
18669,34669,2022-12-10,Card,484699.2,Returned
18670,81163,2023-09-27,COD,225401.92,Returned
18671,12475,2024-07-17,COD,120966.67,Pending
18672,15362,2024-09-30,Card,331386.89,Pending
18673,31563,2025-02-23,BankTransfer,21611.51,Pending
18674,17402,2024-03-12,Card,189093.19,Returned
18675,56275,2025-03-01,Wallet,89596.92,Pending
18676,41757,2025-10-16,Card,382380.6,Completed
18677,67614,2025-02-22,COD,209225.73,Completed
18678,79811,2025-01-14,Wallet,17829.84,Completed
18679,32079,2025-01-17,Card,373424.66,Returned
18680,59996,2024-02-26,COD,415768.34,Cancelled
18681,31958,2024-12-08,Wallet,489025.31,Cancelled
18682,63506,2024-06-01,Card,12099.4,Completed
18683,65687,2024-11-21,Wallet,311766.46,Cancelled
18684,28803,2022-12-21,COD,339811.59,Returned
18685,56815,2024-12-18,Wallet,298827.16,Returned
18686,74977,2025-03-24,BankTransfer,250998.9,Completed
18687,729,2023-06-22,Wallet,260504.89,Cancelled
18688,52326,2024-12-22,Wallet,166291.9,Returned
18689,5631,2024-03-03,BankTransfer,140805.44,Completed
18690,81166,2023-08-02,Card,89530.22,Pending
18691,87212,2024-11-01,Wallet,145107.16,Returned
18692,5903,2023-12-19,Card,296367.14,Cancelled
18693,28286,2023-11-21,BankTransfer,225795.04,Pending
18694,19615,2025-05-20,BankTransfer,268955.39,Cancelled
18695,87966,2023-06-05,COD,220016.52,Completed
18696,26317,2025-06-29,COD,292612.24,Cancelled
18697,29923,2025-09-19,Wallet,215549.53,Completed
18698,12669,2024-12-08,Wallet,169836.02,Returned
18699,92164,2024-04-02,BankTransfer,418999.76,Completed
18700,50610,2023-12-17,COD,343292.16,Returned
18701,39727,2022-12-15,COD,28154.81,Pending
18702,31942,2025-08-17,Card,106771.9,Pending
18703,98201,2025-02-28,COD,230779.32,Cancelled
18704,26303,2023-12-31,Wallet,46186.78,Pending
18705,86844,2024-06-04,COD,408536.4,Pending
18706,36968,2023-04-29,Wallet,258869.54,Cancelled
18707,48439,2023-06-08,Wallet,443777.97,Pending
18708,55355,2024-01-13,COD,149440.88,Completed
18709,74547,2025-03-18,COD,48952.46,Completed
18710,44984,2022-12-30,Card,369097.67,Completed
18711,43842,2023-06-03,Card,486198.96,Pending
18712,96174,2024-09-30,BankTransfer,432447.16,Pending
18713,89306,2023-06-25,BankTransfer,463988.98,Completed
18714,41419,2023-12-23,COD,393161.35,Completed
18715,56144,2023-05-18,Wallet,79635.73,Returned
18716,50422,2025-11-18,BankTransfer,162811.67,Returned
18717,51835,2024-01-05,Card,282887.8,Completed
18718,34912,2024-10-12,Wallet,210273.14,Cancelled
18719,65719,2024-05-26,Wallet,466906.75,Cancelled
18720,69002,2025-01-31,COD,116064.71,Pending
18721,9292,2025-02-08,BankTransfer,463172.04,Cancelled
18722,86358,2024-04-28,Wallet,402321.99,Pending
18723,37658,2025-01-19,Wallet,107694.99,Returned
18724,97519,2025-04-24,BankTransfer,98870.47,Cancelled
18725,89100,2023-12-24,BankTransfer,252767.33,Pending
18726,66088,2025-05-06,COD,177658.63,Cancelled
18727,50383,2024-04-01,BankTransfer,15533.66,Completed
18728,61731,2022-12-08,Card,20732.57,Pending
18729,59390,2023-09-08,Card,176124.26,Completed
18730,39843,2023-02-25,BankTransfer,5511.24,Cancelled
18731,35602,2025-08-09,BankTransfer,152055.05,Cancelled
18732,54682,2025-11-19,BankTransfer,60501.61,Cancelled
18733,64714,2023-04-07,Card,266986.61,Returned
18734,70591,2025-02-10,COD,267835.0,Cancelled
18735,83605,2025-01-04,BankTransfer,139071.1,Returned
18736,4290,2023-09-01,COD,318604.8,Pending
18737,83899,2025-02-19,BankTransfer,165567.92,Completed
18738,39637,2024-05-18,Wallet,262112.13,Completed
18739,64528,2023-12-15,BankTransfer,331799.94,Returned
18740,4042,2025-04-02,Card,396085.17,Completed
18741,49168,2025-06-15,Wallet,495262.56,Completed
18742,7491,2023-08-27,COD,158080.84,Returned
18743,78639,2024-10-20,COD,288373.95,Returned
18744,87014,2024-06-23,Wallet,62594.51,Cancelled
18745,13491,2023-08-10,BankTransfer,17380.85,Returned
18746,64313,2023-03-16,COD,68392.22,Cancelled
18747,32127,2024-07-26,COD,396937.26,Completed
18748,18383,2024-08-21,Wallet,199294.64,Completed
18749,28303,2025-05-05,COD,15890.26,Pending
18750,10732,2023-02-02,Card,3124.9,Pending
18751,86036,2023-06-17,Wallet,155511.65,Pending
18752,50007,2025-09-27,Card,277967.93,Completed
18753,91964,2025-03-01,COD,338996.5,Cancelled
18754,49638,2023-06-03,Card,221454.52,Returned
18755,68209,2025-12-03,BankTransfer,290696.84,Pending
18756,63425,2024-03-14,Wallet,1920.52,Returned
18757,89503,2025-01-26,BankTransfer,137579.96,Returned
18758,71114,2024-04-03,BankTransfer,84283.87,Completed
18759,29858,2025-10-26,COD,48143.01,Completed
18760,747,2025-10-10,COD,374887.89,Returned
18761,18897,2024-04-01,Card,252486.41,Completed
18762,21618,2024-08-10,BankTransfer,449050.72,Returned
18763,52536,2023-11-04,Wallet,98984.22,Returned
18764,27418,2024-08-31,BankTransfer,294731.48,Cancelled
18765,57453,2025-02-04,COD,288527.85,Cancelled
18766,88166,2023-10-06,Card,415802.29,Completed
18767,63235,2025-04-29,COD,466462.7,Completed
18768,26193,2025-02-08,BankTransfer,330373.98,Completed
18769,31414,2025-01-22,Card,359542.39,Pending
18770,79519,2023-11-06,BankTransfer,392858.05,Completed
18771,61607,2025-04-14,BankTransfer,373449.14,Cancelled
18772,35073,2025-03-08,BankTransfer,14984.38,Cancelled
18773,56651,2024-11-07,BankTransfer,337834.45,Cancelled
18774,27061,2023-11-05,Wallet,97396.68,Returned
18775,59651,2023-03-20,COD,172893.71,Cancelled
18776,16910,2024-11-23,Wallet,464652.77,Cancelled
18777,5340,2023-01-13,COD,422880.4,Completed
18778,4670,2023-12-13,COD,77685.6,Pending
18779,9489,2023-07-13,BankTransfer,112688.03,Returned
18780,18838,2023-01-22,Card,125092.97,Completed
18781,11740,2022-12-22,Wallet,303813.59,Cancelled
18782,408,2023-03-13,COD,272016.53,Cancelled
